X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm035221	-2.66452986634139	0.194853011046837	20.2333290539221	6.85482022742412e-06	0.000442328883286848	sp|Q9JHJ7|TEST_MOUSE Testisin OS=Mus musculus OX=10090 GN=Prss21 PE=1 SV=2	NP_001897.4 chymotrypsinogen B isoform 1 precursor [Homo sapiens]	gi|24639096|ref|NP_726740.1| uncharacterized protein Dmel_CG32808 [Drosophila melanogaster]	XP_005106051.1 fibrinolytic enzyme, isozyme C [Aplysia californica]	XP_006811146.1 PREDICTED: enteropeptidase-like [Saccoglossus kowalevskii]	0
PladumEVm009710	1.16402794703834	1.42075596080746	20.2313994641594	6.86173773552395e-06	0.000442328883286848	tr|A0A1L1SQU7|A0A1L1SQU7_MOUSE FAT atypical cadherin 1 OS=Mus musculus OX=10090 GN=Fat1 PE=1 SV=1	XP_011517019.2 neurogenic locus notch homolog protein 1 isoform X1 [Homo sapiens]	gi|386768962|ref|NP_001245842.1| weary, isoform C [Drosophila melanogaster]	XP_005095363.1 uncharacterized protein LOC101864054 [Aplysia californica]	XP_006820226.1 PREDICTED: slit homolog 1 protein-like [Saccoglossus kowalevskii]	3
PladumEVm039206	-2.43139322833716	2.7468183007408	20.1020416092099	7.34182619989603e-06	0.000469910461711494	.	.	.	.	.	0
PladumEVm086432	-1.80796614783079	3.06462921022757	20.1016312300218	7.34340170280992e-06	0.000469910461711494	.	.	.	.	.	0
PladumEVm057469	2.30171079173648	1.43371786060278	19.9999898720299	7.74425744898114e-06	0.000492853571967126	.	.	.	.	.	1
PladumEVm030603	1.51520591191095	0.70365413163618	19.9688081458114	7.87158208363713e-06	0.000499975105097079	sp|Q0VDT2|ZN367_MOUSE Zinc finger protein 367 OS=Mus musculus OX=10090 GN=Znf367 PE=1 SV=2	NP_710162.1 zinc finger protein 367 [Homo sapiens]	gi|665410146|ref|NP_001287002.1| metal response element-binding transcription Factor-1, isoform F [Drosophila melanogaster]	XP_005099028.1 Krueppel homolog 1 [Aplysia californica]	XP_002740975.1 PREDICTED: zinc finger protein 367 [Saccoglossus kowalevskii]	0
PladumEVm045314	1.22180945147527	1.83236568896994	19.9656053083738	7.88477869740091e-06	0.000499975105097079	sp|Q9JHF7|HPGDS_MOUSE Hematopoietic prostaglandin D synthase OS=Mus musculus OX=10090 GN=Hpgds PE=1 SV=3	NP_055300.1 hematopoietic prostaglandin D synthase [Homo sapiens]	gi|24654347|ref|NP_725653.1| glutathione S transferase S1, isoform A [Drosophila melanogaster]	XP_012945673.1 probable glutathione S-transferase 6 [Aplysia californica]	XP_002731491.1 PREDICTED: S-crystallin SL11-like [Saccoglossus kowalevskii]	1
PladumEVm103650	1.71433733088711	0.662559611872126	19.9047843949398	8.13963697376134e-06	0.000514015188934034	.	.	.	.	.	0
PladumEVm063968	-1.46583252672383	1.44545537821902	19.8836598027915	8.23007721559445e-06	0.000518109311415594	.	.	.	.	XP_006818411.1 PREDICTED: uncharacterized protein LOC100370811 [Saccoglossus kowalevskii]	3
PladumEVm032752	-1.65378281091033	2.62949375909625	19.7811355714549	8.68355001899451e-06	0.000544693993022709	.	.	.	XP_012936699.1 uncharacterized protein LOC106011464 [Aplysia californica]	.	7
PladumEVm115260	2.55153833530597	0.615127139464129	19.7589310657707	8.78502097664821e-06	0.000550071412012745	.	.	.	.	.	0
PladumEVm025031	2.03455347436519	-0.172764288548216	19.6661901227962	9.22186365808342e-06	0.000576391224239314	tr|F8WHN2|F8WHN2_MOUSE Chromobox protein homolog 7 OS=Mus musculus OX=10090 GN=Cbx7 PE=1 SV=1	NP_443155.1 SCAN domain-containing protein 3 isoform 1 [Homo sapiens]	.	.	XP_006813063.1 PREDICTED: uncharacterized protein LOC100370495 [Saccoglossus kowalevskii]	0
PladumEVm067262	-1.7486766431227	0.313456716456462	19.6481507643115	9.3093362428524e-06	0.000580819462480393	sp|Q9JLJ0|LITAF_MOUSE Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog OS=Mus musculus OX=10090 GN=Litaf PE=1 SV=1	XP_016879385.1 lipopolysaccharide-induced tumor necrosis factor-alpha factor isoform X2 [Homo sapiens]	gi|24656513|ref|NP_728818.1| uncharacterized protein Dmel_CG32280, isoform A [Drosophila melanogaster]	XP_005097356.1 cell death-inducing p53-target protein 1 homolog [Aplysia californica]	XP_006814666.1 PREDICTED: cell death-inducing p53-target protein 1-like [Saccoglossus kowalevskii]	0
PladumEVm076845	2.24838132446953	1.40204943120633	19.6431352526966	9.33380405472045e-06	0.000581307985504238	.	.	.	.	.	1
PladumEVm098065	-1.67497043086021	0.929984023578238	19.6388356492362	9.35483075504564e-06	0.000581580839413772	.	.	.	.	.	9
PladumEVm130917	1.38248164361096	2.03996696212239	19.5221824430352	9.94382299030298e-06	0.000614915453908311	.	.	.	.	.	0
PladumEVm004527	1.49728198882589	0.664992572862235	19.5094706984275	1.00102148244392e-05	0.000615901249051095	tr|Z4YJQ4|Z4YJQ4_MOUSE Regulator of G-protein-signaling 3 OS=Mus musculus OX=10090 GN=Rgs3 PE=1 SV=1	NP_652759.3 regulator of G-protein signaling 3 isoform 6 [Homo sapiens]	gi|386768148|ref|NP_001246377.1| protein C kinase 53E, isoform D [Drosophila melanogaster]	XP_035826990.1 uncharacterized protein LOC101864471 [Aplysia californica]	XP_006825374.1 PREDICTED: uncharacterized protein LOC100373148 [Saccoglossus kowalevskii]	0
PladumEVm076158	-8.25114764183915	-0.675226516427599	19.479909070912	1.01663376883352e-05	0.000624256014925737	.	.	.	.	.	5
PladumEVm073479	2.80040552828375	-0.302722718139431	19.4155736531912	1.05146132689859e-05	0.000643380162881085	.	.	.	.	.	0
PladumEVm027919	1.31578811615649	1.73206340309881	19.3910842160632	1.06503115721382e-05	0.000649408788863764	sp|P41245|MMP9_MOUSE Matrix metalloproteinase-9 OS=Mus musculus OX=10090 GN=Mmp9 PE=1 SV=2	NP_071425.3 epididymal sperm-binding protein 1 precursor [Homo sapiens]	.	.	.	1
PladumEVm007266	1.14443776280166	2.19274251450014	19.3725630867547	1.07541056093234e-05	0.000654595288996777	tr|E9Q4T1|E9Q4T1_MOUSE Rho GTPase-activating protein 19 OS=Mus musculus OX=10090 GN=Arhgap19 PE=1 SV=1	NP_001243352.1 rho GTPase-activating protein 19 isoform 3 [Homo sapiens]	gi|45550451|ref|NP_611236.2| Rho GTPase activating protein at 54D, isoform A [Drosophila melanogaster]	XP_005091499.2 rho GTPase-activating protein 19 isoform X2 [Aplysia californica]	XP_006816743.1 PREDICTED: rho GTPase-activating protein 19-like [Saccoglossus kowalevskii]	1
PladumEVm069905	-1.86979049249528	1.96197335388744	19.3508663434628	1.08769887051779e-05	0.000660348549104113	.	.	.	.	.	2
PladumEVm098730	1.72986123430892	0.896067930893498	19.3492106165599	1.08864238897498e-05	0.000660348549104113	.	.	.	.	.	0
PladumEVm011181	3.78069281262961	-0.607463208175481	19.3285831358333	1.10046611741955e-05	0.000666363703232613	sp|Q8QZX2|HAUS3_MOUSE HAUS augmin-like complex subunit 3 OS=Mus musculus OX=10090 GN=Haus3 PE=1 SV=1	NP_078787.2 HAUS augmin-like complex subunit 3 [Homo sapiens]	.	XP_005110444.1 HAUS augmin-like complex subunit 3 [Aplysia californica]	XP_002733835.1 PREDICTED: HAUS augmin-like complex subunit 3-like [Saccoglossus kowalevskii]	0
PladumEVm069988	-1.41561485440993	3.13427236669883	19.194922956649	1.18026880744931e-05	0.000707331249802253	tr|E9QA02|E9QA02_MOUSE Transporter (Fragment) OS=Mus musculus OX=10090 GN=Slc6a9 PE=1 SV=1	NP_001315559.1 sodium- and chloride-dependent glycine transporter 1 isoform 8 [Homo sapiens]	gi|45551183|ref|NP_726594.2| GABA transporter, isoform B [Drosophila melanogaster]	XP_012934684.1 sodium- and chloride-dependent glycine transporter 1 [Aplysia californica]	XP_002730914.1 PREDICTED: sodium- and chloride-dependent glycine transporter 1-like [Saccoglossus kowalevskii]	6
PladumEVm104924	-1.35372903366925	1.7044880873943	19.1573302074966	1.203743388026e-05	0.00071770631799045	.	.	.	.	.	0
PladumEVm029208	-1.03172018830567	5.02571343381675	19.14908331068	1.20895550576187e-05	0.000719585969605011	sp|P45376|ALDR_MOUSE Aldo-keto reductase family 1 member B1 OS=Mus musculus OX=10090 GN=Akr1b1 PE=1 SV=3	NP_064695.3 aldo-keto reductase family 1 member B10 [Homo sapiens]	gi|442631724|ref|NP_001261717.1| CG6084, isoform D [Drosophila melanogaster]	XP_005097997.1 prostaglandin-E(2) 9-reductase [Aplysia californica]	XP_006823060.1 PREDICTED: aldose reductase-like [Saccoglossus kowalevskii]	2
PladumEVm024038	-2.79999187632726	1.7178783303981	19.0670273624831	1.26206648280812e-05	0.000749920762633211	sp|Q9WVG5|LIPE_MOUSE Endothelial lipase OS=Mus musculus OX=10090 GN=Lipg PE=2 SV=3	NP_006024.1 endothelial lipase isoform 1 precursor [Homo sapiens]	gi|45549581|ref|NP_573259.2| CG6847, isoform A [Drosophila melanogaster]	XP_012941117.1 pancreatic triacylglycerol lipase [Aplysia californica]	XP_006825445.1 PREDICTED: pancreatic lipase-related protein 2-like [Saccoglossus kowalevskii]	3
PladumEVm036534	1.15105879664703	1.6611576573612	19.0523738193998	1.2717947246611e-05	0.000754418266297693	sp|Q9WUJ8|ORC6_MOUSE Origin recognition complex subunit 6 OS=Mus musculus OX=10090 GN=Orc6 PE=1 SV=1	NP_055136.1 origin recognition complex subunit 6 [Homo sapiens]	gi|17137482|ref|NP_477319.1| origin recognition complex subunit 6 [Drosophila melanogaster]	.	XP_002740148.2 PREDICTED: origin recognition complex subunit 6-like [Saccoglossus kowalevskii]	1
PladumEVm009390	1.05303618454032	1.51739020196991	18.9797891075021	1.32110434101972e-05	0.000779813996446556	sp|Q80UK7|SAS6_MOUSE Spindle assembly abnormal protein 6 homolog OS=Mus musculus OX=10090 GN=Sass6 PE=2 SV=2	NP_919268.1 spindle assembly abnormal protein 6 homolog isoform 1 [Homo sapiens]	gi|24651236|ref|NP_651756.1| spindle assembly abnormal 6 ortholog [Drosophila melanogaster]	XP_012936555.1 spindle assembly abnormal protein 6 homolog [Aplysia californica]	XP_006820900.1 PREDICTED: spindle assembly abnormal protein 6 homolog isoform X2 [Saccoglossus kowalevskii]	1
PladumEVm104626	-2.58771701914702	1.8332634208395	18.9795029141656	1.32130251551665e-05	0.000779813996446556	.	.	.	.	.	1
PladumEVm039135	1.0883856592842	2.05995114922219	18.9723868977536	1.32623961042352e-05	0.000781407854107713	.	.	.	.	.	1
PladumEVm134660	1.102974843244	1.67345876843193	18.958154684366	1.33616957691228e-05	0.000785933145584819	.	.	.	.	.	5
PladumEVm111747	1.58625943441058	1.75686830989971	18.9412411731398	1.34806745502683e-05	0.000791598803549287	.	.	.	.	.	0
PladumEVm014451	1.70239372429924	1.14453493796874	18.8963069958876	1.38019599172658e-05	0.000809105163673405	sp|Q9JMC2|INSM2_MOUSE Insulinoma-associated protein 2 OS=Mus musculus OX=10090 GN=Insm2 PE=1 SV=2	NP_002187.1 insulinoma-associated protein 1 [Homo sapiens]	gi|17864398|ref|NP_524783.1| nervous fingers 1 [Drosophila melanogaster]	XP_012942018.1 serine-rich adhesin for platelets [Aplysia californica]	XP_006824839.1 PREDICTED: insulinoma-associated protein 1-like [Saccoglossus kowalevskii]	1
PladumEVm044456	-1.21188862365639	3.36582708337934	18.8593941168501	1.40716378554057e-05	0.000822155443194015	sp|Q08024|PEBB_MOUSE Core-binding factor subunit beta OS=Mus musculus OX=10090 GN=Cbfb PE=1 SV=1	NP_001746.1 core-binding factor subunit beta isoform 2 [Homo sapiens]	gi|28574268|ref|NP_477065.3| Big brother, isoform A [Drosophila melanogaster]	XP_005092145.2 protein big brother [Aplysia californica]	NP_001161519.1 core binding factor beta subunit [Saccoglossus kowalevskii]	6
PladumEVm091096	-1.62846913964336	0.934485637377082	18.8547122151013	1.41062189305625e-05	0.000822799971978171	.	.	.	.	.	3
PladumEVm082350	1.96846331751939	-0.155769871995749	18.837158732486	1.42366326171019e-05	0.000829022845014872	.	.	.	.	.	4
PladumEVm049807	2.04897627295506	-0.241466026885176	18.829418140933	1.42945254522725e-05	0.000830288349315713	.	.	.	.	.	0
PladumEVm054033	1.2934892610266	3.42112646170529	18.8279019709457	1.43058927355694e-05	0.000830288349315713	sp|P10853|H2B1F_MOUSE Histone H2B type 1-F/J/L OS=Mus musculus OX=10090 GN=H2bc7 PE=1 SV=2	NP_003519.1 histone H2B type 2-E [Homo sapiens]	gi|24585671|ref|NP_724342.1| histone H2B [Drosophila melanogaster]	XP_005108569.1 histone H2B, gonadal [Aplysia californica]	XP_006825352.1 PREDICTED: histone H2B-like [Saccoglossus kowalevskii]	1
PladumEVm153095	1.44730636785345	1.08427782975877	18.8160748494665	1.43948772070839e-05	0.000834067354458217	.	.	.	.	.	9
PladumEVm100167	-1.25128596968606	2.64723172830431	18.8019387357719	1.45019635879923e-05	0.000838880969868977	sp|Q61335|BAP31_MOUSE B-cell receptor-associated protein 31 OS=Mus musculus OX=10090 GN=Bcap31 PE=1 SV=4	NP_005736.3 B-cell receptor-associated protein 31 isoform b [Homo sapiens]	gi|19923024|ref|NP_612062.1| uncharacterized protein Dmel_CG13887, isoform B [Drosophila melanogaster]	XP_005090968.1 B-cell receptor-associated protein 31 isoform X1 [Aplysia californica]	XP_006825105.1 PREDICTED: B-cell receptor-associated protein 31-like [Saccoglossus kowalevskii]	1
PladumEVm022635	-1.42572034605032	1.92095190943561	18.748396446183	1.49148719835376e-05	0.000859918667050856	tr|Q80YQ1|Q80YQ1_MOUSE Thrombospondin-1 OS=Mus musculus OX=10090 GN=Thbs1 PE=1 SV=1	XP_011508340.1 hemicentin-1 isoform X1 [Homo sapiens]	gi|45550455|ref|NP_611293.3| Semaphorin-5c, isoform A [Drosophila melanogaster]	XP_035826806.1 uncharacterized protein LOC101848762 [Aplysia californica]	XP_006814875.1 PREDICTED: hemicentin-1-like, partial [Saccoglossus kowalevskii]	2
PladumEVm020147	2.1237595251403	0.0608547372057383	18.740258570305	1.49786553632552e-05	0.000862173376831588	.	.	.	.	.	0
PladumEVm103635	1.1768710702693	2.14096510680186	18.730439029122	1.50559842141597e-05	0.000865199066543627	.	.	.	.	.	5
PladumEVm133302	2.02147859755683	-0.491153818045997	18.7160771851279	1.51698063575992e-05	0.000867488806834699	.	.	.	.	.	0
PladumEVm046418	1.81009966839074	2.55383662221236	18.7160131582562	1.51703157209995e-05	0.000867488806834699	sp|Q9JHF7|HPGDS_MOUSE Hematopoietic prostaglandin D synthase OS=Mus musculus OX=10090 GN=Hpgds PE=1 SV=3	NP_055300.1 hematopoietic prostaglandin D synthase [Homo sapiens]	gi|24654347|ref|NP_725653.1| glutathione S transferase S1, isoform A [Drosophila melanogaster]	XP_005104553.2 probable glutathione S-transferase 7 [Aplysia californica]	XP_002731499.2 PREDICTED: hematopoietic prostaglandin D synthase-like [Saccoglossus kowalevskii]	1
PladumEVm067143	-1.17367647806293	5.89096368902458	18.6963051361686	1.53279214158861e-05	0.00087506902998308	.	.	.	.	.	2
PladumEVm004954	1.19037540588961	0.79372556304581	18.657865030964	1.564007623775e-05	0.000888798914459745	sp|Q8C0P0|GWL_MOUSE Serine/threonine-protein kinase greatwall OS=Mus musculus OX=10090 GN=Mastl PE=2 SV=2	XP_016872345.1 serine/threonine-protein kinase greatwall isoform X10 [Homo sapiens]	gi|24648052|ref|NP_524860.2| greatwall, isoform A [Drosophila melanogaster]	XP_005105833.1 uncharacterized protein LOC101852430 [Aplysia californica]	XP_006819960.1 PREDICTED: serine/threonine-protein kinase greatwall-like [Saccoglossus kowalevskii]	0
PladumEVm054850	2.15982429522666	0.542638667742781	18.6485495554292	1.57166793256493e-05	0.000891436784024127	sp|Q8CG48|SMC2_MOUSE Structural maintenance of chromosomes protein 2 OS=Mus musculus OX=10090 GN=Smc2 PE=1 SV=2	XP_011516455.1 structural maintenance of chromosomes protein 2 isoform X4 [Homo sapiens]	gi|19922276|ref|NP_610995.1| structural maintenance of chromosomes 2 [Drosophila melanogaster]	XP_005105883.1 structural maintenance of chromosomes protein 2 [Aplysia californica]	XP_006819821.1 PREDICTED: LOW QUALITY PROTEIN: structural maintenance of chromosomes protein 2-like [Saccoglossus kowalevskii]	0
PladumEVm083525	-1.14758338078672	2.37440148836453	18.6274436685928	1.58916344891808e-05	0.000899899217856547	.	.	.	.	XP_006826129.1 PREDICTED: uncharacterized protein LOC100376757 [Saccoglossus kowalevskii]	0
PladumEVm006765	1.12631938137569	4.47481405456735	18.5796305609804	1.62952464817003e-05	0.000920778461541507	sp|P07742|RIR1_MOUSE Ribonucleoside-diphosphate reductase large subunit OS=Mus musculus OX=10090 GN=Rrm1 PE=1 SV=2	NP_001024.1 ribonucleoside-diphosphate reductase large subunit isoform 1 [Homo sapiens]	gi|17352481|ref|NP_477027.1| ribonucleoside diphosphate reductase large subunit [Drosophila melanogaster]	XP_005108363.1 ribonucleoside-diphosphate reductase large subunit [Aplysia californica]	XP_002741928.1 PREDICTED: ribonucleoside-diphosphate reductase large subunit, partial [Saccoglossus kowalevskii]	1
PladumEVm022415	-1.06401639021968	5.71451430335616	18.5745771711762	1.63385015637875e-05	0.000920778461541507	sp|Q60847|COCA1_MOUSE Collagen alpha-1(XII) chain OS=Mus musculus OX=10090 GN=Col12a1 PE=2 SV=3	XP_016865741.1 collagen alpha-1(XII) chain isoform X2 [Homo sapiens]	gi|281366124|ref|NP_001163430.1| Semaphorin-5c, isoform B [Drosophila melanogaster]	XP_035826806.1 uncharacterized protein LOC101848762 [Aplysia californica]	XP_006814875.1 PREDICTED: hemicentin-1-like, partial [Saccoglossus kowalevskii]	6
PladumEVm133284	-1.08866318618135	2.18338499614074	18.4855426470771	1.71198032412381e-05	0.000961654028047616	.	.	.	.	.	6
PladumEVm054368	1.38101730739887	1.88095624200941	18.4767028473554	1.71993942293129e-05	0.000964574052934133	.	.	.	.	.	1
PladumEVm088224	-1.0346493274858	1.14650953924014	18.4459891155448	1.74788321854571e-05	0.000978674547640519	.	.	.	.	.	0
PladumEVm116798	-1.74330203210297	3.95859211917971	18.4372412279418	1.75592529719677e-05	0.000981604383340127	.	.	.	.	.	2
PladumEVm025558	1.5263171471279	1.24117033199495	18.4091401131836	1.78201145751781e-05	0.00099142831710533	.	.	.	.	.	1
PladumEVm006563	-1.25340722952457	1.18570091449789	18.3804446784207	1.8090511143825e-05	0.00100168679691617	sp|P19137|LAMA1_MOUSE Laminin subunit alpha-1 OS=Mus musculus OX=10090 GN=Lama1 PE=1 SV=2	NP_005550.2 laminin subunit alpha-1 precursor [Homo sapiens]	gi|320545067|ref|NP_001188806.1| wing blister, isoform C [Drosophila melanogaster]	XP_012939269.1 laminin subunit alpha-3 [Aplysia californica]	XP_006820868.1 PREDICTED: laminin subunit beta-1-like [Saccoglossus kowalevskii]	6
PladumEVm012030	1.16598135801604	1.67902119873494	18.371036204168	1.81800612186379e-05	0.00100505246664239	tr|D3YVD2|D3YVD2_MOUSE Centrosomal protein of 44 kDa (Fragment) OS=Mus musculus OX=10090 GN=Cep44 PE=1 SV=1	XP_024310003.1 centrosomal protein of 44 kDa isoform X3 [Homo sapiens]	.	XP_005097170.1 uncharacterized protein LOC101850644 [Aplysia californica]	XP_002733548.1 PREDICTED: centrosomal protein of 44 kDa-like [Saccoglossus kowalevskii]	1
PladumEVm067217	1.22805815250373	1.27681125392297	18.3613821702822	1.82724114400405e-05	0.0010085620589314	.	.	.	.	.	9
PladumEVm137707	1.5078491503439	0.849964725463431	18.3582278071985	1.83026880166641e-05	0.00100863977383948	.	.	.	.	.	0
PladumEVm008773	1.33018001169339	1.42898454696566	18.3503043193893	1.83789626327854e-05	0.00101124815027857	sp|Q9R1R2|TRIM3_MOUSE Tripartite motif-containing protein 3 OS=Mus musculus OX=10090 GN=Trim3 PE=1 SV=1	XP_024304097.1 tripartite motif-containing protein 3 isoform X2 [Homo sapiens]	gi|665402028|ref|NP_001286596.1| thin, isoform D [Drosophila melanogaster]	XP_012944809.1 tripartite motif-containing protein 2 [Aplysia californica]	XP_002730807.2 PREDICTED: tripartite motif-containing protein 2-like [Saccoglossus kowalevskii]	8
PladumEVm086438	-2.95662177132385	-0.450016438043024	18.3472880036435	1.84080827194904e-05	0.00101125786499414	.	.	.	.	.	1
PladumEVm025449	1.08653923259345	4.16175463171872	18.3270180493346	1.86049786646159e-05	0.00101916168837713	sp|Q99J62|RFC4_MOUSE Replication factor C subunit 4 OS=Mus musculus OX=10090 GN=Rfc4 PE=1 SV=1	NP_853551.1 replication factor C subunit 4 [Homo sapiens]	gi|18859927|ref|NP_573245.1| CG8142 [Drosophila melanogaster]	XP_005105320.1 replication factor C subunit 4 [Aplysia californica]	XP_006825895.1 PREDICTED: replication factor C subunit 4-like [Saccoglossus kowalevskii]	1
PladumEVm022636	-1.24998703765636	1.51632139058914	18.3264735617875	1.86102967224193e-05	0.00101916168837713	sp|Q80YV4|PANK4_MOUSE 4-phosphopantetheine phosphatase OS=Mus musculus OX=10090 GN=Pank4 PE=1 SV=2	XP_011540010.2 4-phosphopantetheine phosphatase isoform X1 [Homo sapiens]	gi|20544156|ref|NP_597678.1| fumble, isoform B [Drosophila melanogaster]	XP_035826799.1 4-phosphopantetheine phosphatase [Aplysia californica]	XP_006823846.1 PREDICTED: pantothenate kinase 4-like [Saccoglossus kowalevskii]	0
PladumEVm019313	1.08290063460995	1.40603819914466	18.3228636705104	1.86455934918158e-05	0.00101949669954703	tr|A0A140LJ27|A0A140LJ27_MOUSE Fc receptor, IgE, low affinity II, alpha polypeptide (Fragment) OS=Mus musculus OX=10090 GN=Fcer2a PE=1 SV=1	NP_001193948.2 low affinity immunoglobulin epsilon Fc receptor isoform b [Homo sapiens]	gi|386769070|ref|NP_001245867.1| uncharacterized protein Dmel_CG43055 [Drosophila melanogaster]	XP_005098890.2 perlucin [Aplysia californica]	XP_006823709.1 PREDICTED: alpha-N-acetylgalactosamine-specific lectin-like [Saccoglossus kowalevskii]	1
PladumEVm006445	1.16896522857779	0.836901706338357	18.3119947247183	1.87522743777825e-05	0.00102372767888335	sp|Q80V62|FACD2_MOUSE Fanconi anemia group D2 protein homolog OS=Mus musculus OX=10090 GN=Fancd2 PE=1 SV=2	NP_001361182.1 Fanconi anemia group D2 protein isoform c [Homo sapiens]	gi|45580810|ref|NP_996246.1| Fancd2 [Drosophila melanogaster]	XP_005107672.1 Fanconi anemia group D2 protein [Aplysia californica]	XP_006825473.1 PREDICTED: Fanconi anemia group D2 protein-like, partial [Saccoglossus kowalevskii]	0
PladumEVm007398	1.44961912197869	1.266071152628	18.3034240621958	1.88368293681017e-05	0.00102673069730556	sp|Q3V1H1|CKAP2_MOUSE Cytoskeleton-associated protein 2 OS=Mus musculus OX=10090 GN=Ckap2 PE=1 SV=1	XP_011533345.1 cytoskeleton-associated protein 2 isoform X2 [Homo sapiens]	.	XP_005092794.1 uncharacterized protein LOC101857316 isoform X1 [Aplysia californica]	XP_002736600.2 PREDICTED: cytoskeleton-associated protein 2-like [Saccoglossus kowalevskii]	1
PladumEVm023119	-6.80398760520399	4.67318015920004	18.3004706440618	1.8866055344176e-05	0.00102673069730556	sp|Q80W65|PCSK9_MOUSE Proprotein convertase subtilisin/kexin type 9 OS=Mus musculus OX=10090 GN=Pcsk9 PE=1 SV=2	NP_777596.2 proprotein convertase subtilisin/kexin type 9 preproprotein [Homo sapiens]	.	.	XP_002736466.1 PREDICTED: subtilisin-like serine protease pepC-like [Saccoglossus kowalevskii]	0
PladumEVm021017	-4.29836010914023	1.99194112641134	18.2955738425822	1.89146127598055e-05	0.00102777240313351	sp|Q80W65|PCSK9_MOUSE Proprotein convertase subtilisin/kexin type 9 OS=Mus musculus OX=10090 GN=Pcsk9 PE=1 SV=2	NP_777596.2 proprotein convertase subtilisin/kexin type 9 preproprotein [Homo sapiens]	.	.	XP_006811242.1 PREDICTED: subtilisin-like protease CPC735_031240-like [Saccoglossus kowalevskii]	0
PladumEVm040430	1.08182811131474	0.944218247926292	18.2860026214959	1.90098852391265e-05	0.00103010275127884	sp|Q8K2P1|LUR1L_MOUSE Leucine rich adaptor protein 1-like OS=Mus musculus OX=10090 GN=Lurap1l PE=1 SV=1	NP_981948.1 leucine rich adaptor protein 1-like [Homo sapiens]	.	XP_012943113.1 flocculation protein FLO11 [Aplysia californica]	.	1
PladumEVm004932	1.03736624286404	0.858605895107542	18.2836444021016	1.90334330173776e-05	0.00103010275127884	sp|Q7TT79|MCPH1_MOUSE Microcephalin OS=Mus musculus OX=10090 GN=Mcph1 PE=1 SV=1	NP_078872.3 microcephalin isoform 1 [Homo sapiens]	gi|281363190|ref|NP_001163122.1| microcephalin, isoform C [Drosophila melanogaster]	XP_012944536.2 microcephalin [Aplysia californica]	XP_006812555.1 PREDICTED: uncharacterized protein LOC102805140 [Saccoglossus kowalevskii]	1
PladumEVm019810	1.05113170024593	4.25087257052408	18.2823922667845	1.90459480044115e-05	0.00103010275127884	.	.	.	XP_012941365.1 uncharacterized protein LOC106012572 [Aplysia californica]	.	0
PladumEVm119040	-3.27557458446287	0.264391668443505	18.2670358708669	1.9200107941707e-05	0.0010329037524801	tr|A2AAA9|A2AAA9_MOUSE C-type mannose receptor 2 OS=Mus musculus OX=10090 GN=Mrc2 PE=1 SV=1	XP_011523845.1 C-type mannose receptor 2 isoform X1 [Homo sapiens]	.	XP_012937517.2 C-type mannose receptor 2 [Aplysia californica]	XP_006816218.1 PREDICTED: uncharacterized protein LOC102809517 [Saccoglossus kowalevskii]	0
PladumEVm072572	1.23305964039068	1.78494753065809	18.2664159267225	1.92063576988832e-05	0.0010329037524801	.	.	.	.	.	5
PladumEVm013765	1.26197593558813	1.17742347650729	18.2654609488711	1.92159889840026e-05	0.0010329037524801	sp|Q61575|FOXN1_MOUSE Forkhead box protein N1 OS=Mus musculus OX=10090 GN=Foxn1 PE=1 SV=1	XP_011523672.1 forkhead box protein N1 isoform X7 [Homo sapiens]	gi|17737881|ref|NP_524302.1| jumeau [Drosophila melanogaster]	XP_012944298.1 forkhead box protein N4 isoform X2 [Aplysia californica]	NP_001158439.1 forkhead box N1 [Saccoglossus kowalevskii]	1
PladumEVm035366	-1.05008493230023	2.1556748288197	18.2340925739509	1.95350616604684e-05	0.00104844165799555	sp|Q9QXT0|CNPY2_MOUSE Protein canopy homolog 2 OS=Mus musculus OX=10090 GN=Cnpy2 PE=1 SV=1	NP_055070.1 protein canopy homolog 2 isoform 1 precursor [Homo sapiens]	gi|20129845|ref|NP_610547.1| seele [Drosophila melanogaster]	XP_005110075.1 protein canopy homolog 2 [Aplysia californica]	XP_002733698.1 PREDICTED: protein canopy homolog 1-like [Saccoglossus kowalevskii]	0
PladumEVm112561	-2.04315028362023	1.14783218974928	18.21697257097	1.97114423996432e-05	0.0010562854079772	.	.	.	.	.	0
PladumEVm053983	-1.10263425263519	1.79045922905817	18.1989968862418	1.98983610155646e-05	0.00106466896710997	.	.	.	.	.	6
PladumEVm025143	1.14426194893328	2.68842273329453	18.1786414161316	2.01121764997704e-05	0.00107446381456495	sp|Q8K409|DPOLB_MOUSE DNA polymerase beta OS=Mus musculus OX=10090 GN=Polb PE=1 SV=3	NP_002681.1 DNA polymerase beta [Homo sapiens]	gi|21357745|ref|NP_651617.1| Glutamine:fructose-6-phosphate aminotransferase 2 [Drosophila melanogaster]	XP_005100297.1 DNA polymerase beta [Aplysia californica]	XP_006824912.1 PREDICTED: DNA polymerase beta-like [Saccoglossus kowalevskii]	5
