X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm025643	1.4662386778532	4.39600296267483	20.5395384376856	5.84121498474232e-06	0.000393988823073189	.	.	.	XP_035827898.1 uncharacterized protein LOC101849487 [Aplysia californica]	XP_002734493.1 PREDICTED: uncharacterized protein LOC100374623 [Saccoglossus kowalevskii]	1
PladumEVm058583	-1.31327572261678	8.96996683992339	20.4771929712181	6.03460489553008e-06	0.000406248671377506	sp|Q9CX80|CYGB_MOUSE Cytoglobin OS=Mus musculus OX=10090 GN=Cygb PE=1 SV=1	XP_005257062.1 cytoglobin isoform X1 [Homo sapiens]	.	XP_012939411.2 cytoglobin-1, partial [Aplysia californica]	XP_006822018.1 PREDICTED: globin-1-like [Saccoglossus kowalevskii]	0
PladumEVm039211	2.16899097524048	0.986944319570414	20.457572517992	6.09678539084465e-06	0.00040964535532831	sp|Q8K2Q2|GSTO2_MOUSE Glutathione S-transferase omega-2 OS=Mus musculus OX=10090 GN=Gsto2 PE=1 SV=1	NP_004823.1 glutathione S-transferase omega-1 isoform 1 [Homo sapiens]	gi|21355775|ref|NP_648235.1| sepia [Drosophila melanogaster]	XP_012942204.1 glutathione S-transferase omega-1 [Aplysia californica]	XP_002738505.1 PREDICTED: glutathione S-transferase omega-1-like [Saccoglossus kowalevskii]	0
PladumEVm060570	2.0816551073246	3.09793971913983	20.4264335063574	6.19679309540426e-06	0.000415565746564932	.	.	.	.	.	6
PladumEVm008410	1.21629149678635	2.24334203625465	20.3955600026289	6.29757371247767e-06	0.000421515187625014	.	.	.	.	.	0
PladumEVm001215	-1.08218071294648	4.51687213506246	20.3699855416472	6.38230139419444e-06	0.000426369461590362	sp|Q8R422|CD109_MOUSE CD109 antigen OS=Mus musculus OX=10090 GN=Cd109 PE=1 SV=1	NP_001153060.1 CD109 antigen isoform 3 preproprotein [Homo sapiens]	gi|24582557|ref|NP_723298.1| Thioester-containing protein 2, isoform B [Drosophila melanogaster]	XP_012936368.1 CD109 antigen [Aplysia californica]	XP_006813013.1 PREDICTED: CD109 antigen-like [Saccoglossus kowalevskii]	2
PladumEVm042524	1.26698866822943	1.8059680637973	20.3402269206614	6.48233258823001e-06	0.000431402320571749	sp|P24472|GSTA4_MOUSE Glutathione S-transferase A4 OS=Mus musculus OX=10090 GN=Gsta4 PE=1 SV=3	NP_000838.3 glutathione S-transferase A3 isoform 1 [Homo sapiens]	gi|24654347|ref|NP_725653.1| glutathione S transferase S1, isoform A [Drosophila melanogaster]	XP_012945867.1 glutathione S-transferase alpha-5 [Aplysia californica]	XP_006813791.1 PREDICTED: glutathione S-transferase A4-like [Saccoglossus kowalevskii]	0
PladumEVm111937	-8.21287860220724	-0.533711236276415	20.2106851473812	6.93644064417115e-06	0.000459871536369442	.	.	.	.	.	0
PladumEVm029761	-1.345704989424	0.977718572203616	20.1630402251405	7.11137781574928e-06	0.000470576571031182	.	.	.	.	.	0
PladumEVm045349	2.20668254106432	-0.880295140962983	20.0602834418202	7.50389401095961e-06	0.000494676514809279	sp|P51910|APOD_MOUSE Apolipoprotein D OS=Mus musculus OX=10090 GN=Apod PE=1 SV=1	NP_001638.1 apolipoprotein D precursor [Homo sapiens]	.	XP_012936820.1 apolipoprotein D-like [Aplysia californica]	XP_002740542.1 PREDICTED: apolipoprotein D-like [Saccoglossus kowalevskii]	0
PladumEVm014690	1.17568546390672	2.44199757927351	19.9714622885273	7.86066305245712e-06	0.00051721978604482	sp|Q99K82|SMOX_MOUSE Spermine oxidase OS=Mus musculus OX=10090 GN=Smox PE=1 SV=1	NP_787033.1 spermine oxidase isoform 1 [Homo sapiens]	gi|21355313|ref|NP_649811.1| CG8032, isoform A [Drosophila melanogaster]	XP_005092230.1 spermine oxidase [Aplysia californica]	XP_006815408.1 PREDICTED: peroxisomal N(1)-acetyl-spermine/spermidine oxidase-like [Saccoglossus kowalevskii]	3
PladumEVm056668	1.94454676268794	0.373659485907019	19.9579588188898	7.91637431870973e-06	0.000519906395340976	.	.	.	.	.	0
PladumEVm046004	-2.64880788551336	0.421423915641276	19.8286784919945	8.47022591236758e-06	0.000553161164770487	.	.	.	.	.	3
PladumEVm028040	2.55845883872796	0.121557656903387	19.7784285023746	8.69585762526244e-06	0.000566836883524336	sp|Q9CXI3|MOXD1_MOUSE DBH-like monooxygenase protein 1 OS=Mus musculus OX=10090 GN=Moxd1 PE=1 SV=1	NP_056344.2 DBH-like monooxygenase protein 1 precursor [Homo sapiens]	gi|281366611|ref|NP_730711.3| olf413, isoform B [Drosophila melanogaster]	XP_005093372.2 DBH-like monooxygenase protein 1 [Aplysia californica]	XP_006815112.1 PREDICTED: DBH-like monooxygenase protein 1 homolog [Saccoglossus kowalevskii]	0
PladumEVm037423	1.02940489879808	2.6754821204053	19.7474964637514	8.83773874587396e-06	0.000572878949985325	.	NP_001337932.1 transmembrane protein 272 isoform 1 [Homo sapiens]	.	XP_005112148.2 uncharacterized protein LOC101853426 [Aplysia californica]	XP_006824883.1 PREDICTED: uncharacterized protein LOC102800690 [Saccoglossus kowalevskii]	2
PladumEVm126989	-1.05130188492076	2.52037772800273	19.7276848682197	8.92983056733619e-06	0.000577776574429925	.	.	.	.	.	5
PladumEVm111573	-1.2792086947714	2.46338883311165	19.6483026390067	9.30859633849075e-06	0.000601170143198758	.	.	.	.	.	6
PladumEVm056215	-2.50753383696488	1.10454462242351	19.6212067555814	9.4415411881765e-06	0.000608631010283577	.	.	.	.	.	3
PladumEVm025802	-1.2565592342569	5.38717519328516	19.5793346811587	9.65074404100376e-06	0.000620971171360277	.	.	.	.	.	9
PladumEVm002275	1.46941880022374	1.28264533264122	19.5524251606686	9.78764078777721e-06	0.000628622024787037	sp|Q00519|XDH_MOUSE Xanthine dehydrogenase/oxidase OS=Mus musculus OX=10090 GN=Xdh PE=1 SV=5	XP_011531397.1 xanthine dehydrogenase/oxidase isoform X1 [Homo sapiens]	gi|17737937|ref|NP_524337.1| rosy [Drosophila melanogaster]	XP_012937557.1 xanthine dehydrogenase/oxidase [Aplysia californica]	XP_006811949.1 PREDICTED: xanthine dehydrogenase/oxidase-like [Saccoglossus kowalevskii]	1
PladumEVm015795	1.45405532088751	0.77907934988789	19.5423511544016	9.83939039019148e-06	0.00063078616668422	.	.	.	.	.	1
PladumEVm056600	-1.68308811123882	2.11392281909501	19.5270240787408	9.91865216502443e-06	0.000634702908413532	.	.	.	.	.	0
PladumEVm046098	-1.88185572547439	1.23673804948116	19.4894769590499	1.01155413389107e-05	0.000646118645046072	.	.	.	XP_035824510.1 melanoma-associated antigen E1-like [Aplysia californica]	XP_006812584.1 PREDICTED: uncharacterized protein LOC102800719 [Saccoglossus kowalevskii]	1
PladumEVm040898	1.0360978327472	2.92481439723539	19.310761751821	1.11078516570445e-05	0.000706916628498137	tr|D3Z6A4|D3Z6A4_MOUSE Multiple coagulation factor deficiency protein 2 homolog OS=Mus musculus OX=10090 GN=Mcfd2 PE=1 SV=1	NP_644808.1 multiple coagulation factor deficiency protein 2 isoform A precursor [Homo sapiens]	gi|116008054|ref|NP_001036734.1| uncharacterized protein Dmel_CG17271, isoform B [Drosophila melanogaster]	XP_005093580.1 multiple coagulation factor deficiency protein 2 homolog isoform X3 [Aplysia californica]	XP_002730789.1 PREDICTED: multiple coagulation factor deficiency protein 2 homolog [Saccoglossus kowalevskii]	0
PladumEVm016641	1.04978837568474	2.14896461952752	19.1821251170346	1.18820828116782e-05	0.000754814711558591	sp|O55071|CP2BJ_MOUSE Cytochrome P450 2B19 OS=Mus musculus OX=10090 GN=Cyp2b19 PE=2 SV=1	NP_898898.1 cytochrome P450 2U1 [Homo sapiens]	gi|24643092|ref|NP_728191.1| cytochrome P450-18a1, isoform A [Drosophila melanogaster]	XP_005112250.2 cytochrome P450 2H1 [Aplysia californica]	XP_002740465.1 PREDICTED: cytochrome P450 2U1-like [Saccoglossus kowalevskii]	3
PladumEVm112199	-1.37801605399546	1.43141177313791	19.089487830038	1.24730020464388e-05	0.000788054644666411	.	.	.	.	.	0
PladumEVm044097	3.25901160753249	-0.778596041864239	19.0561869922482	1.26925599804298e-05	0.000799036672353581	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	.	.	XP_035829510.1 secreted RxLR effector protein 78-like [Aplysia californica]	XP_006822105.1 PREDICTED: RNA-directed DNA polymerase from mobile element jockey-like, partial [Saccoglossus kowalevskii]	0
PladumEVm087130	-1.24334857988364	1.37989660480727	19.0453656485575	1.27647391683078e-05	0.000802135291009903	.	.	.	.	.	0
PladumEVm100328	10.2120801695005	1.51391519579495	18.9886688766596	1.31497035601779e-05	0.000823364682238454	.	.	.	.	.	9
PladumEVm150274	-1.26613450607868	1.97994011234212	18.9400122551175	1.34893607734008e-05	0.000841615671539019	.	.	.	.	.	10
PladumEVm048407	1.08228316120609	2.59858817534134	18.9204916816123	1.3628092047986e-05	0.000848755629348631	.	.	.	.	.	1
PladumEVm044279	1.83470508384156	1.06177868406876	18.8998301308068	1.37764935355001e-05	0.000856471365901848	sp|P63017|HSP7C_MOUSE Heat shock cognate 71 kDa protein OS=Mus musculus OX=10090 GN=Hspa8 PE=1 SV=1	NP_694881.1 heat shock cognate 71 kDa protein isoform 2 [Homo sapiens]	gi|17738165|ref|NP_524474.1| heat shock protein 68 [Drosophila melanogaster]	XP_005098012.1 heat shock cognate 71 kDa protein [Aplysia californica]	XP_002735423.1 PREDICTED: heat shock cognate 71 kDa protein-like [Saccoglossus kowalevskii]	0
PladumEVm137707	-1.53405817016692	0.849964725463431	18.7722519248692	1.472946407003e-05	0.000914090133468524	.	.	.	.	.	0
PladumEVm026009	1.93505815143056	-0.79597835840409	18.7510991497114	1.48937490227312e-05	0.000921013623195052	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	.	.	XP_012943779.1 uncharacterized protein LOC106013216 [Aplysia californica]	XP_002739487.1 PREDICTED: RNA-directed DNA polymerase from mobile element jockey-like [Saccoglossus kowalevskii]	0
PladumEVm000699	2.126481870744	0.679451612859531	18.7348537617603	1.50211687232443e-05	0.000927251968235746	.	.	.	.	.	4
PladumEVm058987	-1.78291943236628	0.386072119150931	18.6766496714834	1.54867448564895e-05	0.000951280122661263	.	.	.	.	.	1
PladumEVm014758	1.042182066383	3.24001288818033	18.6465272631034	1.57333587765386e-05	0.000962805198276273	sp|Q8BTN6|LENG9_MOUSE Leukocyte receptor cluster member 9 OS=Mus musculus OX=10090 GN=Leng9 PE=2 SV=1	NP_945339.2 leukocyte receptor cluster member 9 isoform 1 [Homo sapiens]	gi|20128885|ref|NP_569946.1| uncharacterized protein Dmel_CG14812, isoform A [Drosophila melanogaster]	XP_005093492.1 leukocyte receptor cluster member 9 [Aplysia californica]	XP_002733274.1 PREDICTED: uncharacterized protein LOC100371765 [Saccoglossus kowalevskii]	0
PladumEVm079117	-1.51716516264186	1.76256944587161	18.5570701511534	1.64892487962103e-05	0.00100719906239649	sp|Q9DBX3|SUSD2_MOUSE Sushi domain-containing protein 2 OS=Mus musculus OX=10090 GN=Susd2 PE=1 SV=1	XP_011533054.1 CUB and sushi domain-containing protein 1 isoform X1 [Homo sapiens]	gi|24585259|ref|NP_724204.1| uncharacterized protein Dmel_CG10186, isoform C [Drosophila melanogaster]	XP_012938062.1 sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 [Aplysia californica]	XP_006824660.1 PREDICTED: sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like, partial [Saccoglossus kowalevskii]	1
PladumEVm058525	-1.14822401691828	8.09235395518859	18.4638932382737	1.73153882386528e-05	0.00105214321681789	.	.	.	.	.	0
PladumEVm031791	2.17179545719289	-0.230706042412554	18.3820000090048	1.80757502084565e-05	0.00109453836487567	.	.	.	.	.	1
PladumEVm024116	1.8211550112072	1.43342053883752	18.3723303312375	1.81677173245187e-05	0.00109820393702657	tr|Q9DAR2|Q9DAR2_MOUSE Serine/threonine/tyrosine-interacting-like 1 OS=Mus musculus OX=10090 GN=Styxl1 PE=2 SV=1	XP_011514595.1 serine/threonine/tyrosine-interacting-like protein 1 isoform X3 [Homo sapiens]	gi|24666604|ref|NP_730385.1| Mitogen-activated protein kinase phosphatase 3, isoform A [Drosophila melanogaster]	XP_005096167.1 serine/threonine/tyrosine-interacting-like protein 1 [Aplysia californica]	XP_006825930.1 PREDICTED: RNA-directed DNA polymerase from mobile element jockey-like [Saccoglossus kowalevskii]	9
PladumEVm058252	-1.71634908255496	1.36440299267058	18.2815045149597	1.90548260169053e-05	0.00114785614862871	.	.	.	.	.	0
PladumEVm031390	2.07406270866784	1.56966685662558	18.2180747113563	1.97000394469605e-05	0.00118468102966842	.	.	.	XP_005097745.1 FAD-dependent oxidoreductase domain-containing protein 2 [Aplysia californica]	XP_006825930.1 PREDICTED: RNA-directed DNA polymerase from mobile element jockey-like [Saccoglossus kowalevskii]	11
PladumEVm032399	1.96119532173932	0.988070801745339	18.1653852557966	2.0252659774384e-05	0.00121373529992659	.	.	.	.	.	0
PladumEVm093755	1.28338296265337	1.1092758646501	18.1035019707583	2.09216292536838e-05	0.00125139477401435	sp|Q9D1Q4|DPM3_MOUSE Dolichol-phosphate mannosyltransferase subunit 3 OS=Mus musculus OX=10090 GN=Dpm3 PE=1 SV=1	XP_016856987.1 dolichol-phosphate mannosyltransferase subunit 3 isoform X1 [Homo sapiens]	gi|85725222|ref|NP_001034051.1| uncharacterized protein Dmel_CG33977 [Drosophila melanogaster]	XP_005095947.1 dolichol-phosphate mannosyltransferase subunit 3 [Aplysia californica]	XP_006824180.1 PREDICTED: dolichol-phosphate mannosyltransferase subunit 3-like [Saccoglossus kowalevskii]	3
PladumEVm106075	1.11592714033287	1.62596714132521	18.1006774309035	2.09526873350237e-05	0.00125139477401435	.	.	.	.	.	0
PladumEVm094430	1.75579555357944	1.48886211333979	18.0548908392656	2.14626583068631e-05	0.00127543647857828	tr|Q3U957|Q3U957_MOUSE Derlin OS=Mus musculus OX=10090 GN=Derl2 PE=1 SV=1	NP_001291706.1 derlin-2 isoform b [Homo sapiens]	gi|21355437|ref|NP_650553.1| Derlin-2 [Drosophila melanogaster]	XP_005107863.1 derlin-2 [Aplysia californica]	XP_002735994.1 PREDICTED: derlin-2-like [Saccoglossus kowalevskii]	0
PladumEVm002718	1.20708532683295	1.18601673484806	18.0547059376765	2.14647428204593e-05	0.00127543647857828	sp|Q9CXI3|MOXD1_MOUSE DBH-like monooxygenase protein 1 OS=Mus musculus OX=10090 GN=Moxd1 PE=1 SV=1	NP_056344.2 DBH-like monooxygenase protein 1 precursor [Homo sapiens]	gi|21357895|ref|NP_648833.1| CG5235, isoform A [Drosophila melanogaster]	XP_005093372.2 DBH-like monooxygenase protein 1 [Aplysia californica]	XP_002734974.1 PREDICTED: DBH-like monooxygenase protein 1 homolog [Saccoglossus kowalevskii]	2
PladumEVm020314	1.7101085029219	1.96318475933246	18.0451892658335	2.15723054287723e-05	0.00127965157788773	tr|A0A0R4J0P7|A0A0R4J0P7_MOUSE Solute carrier family 22 member 18 OS=Mus musculus OX=10090 GN=Slc22a18 PE=1 SV=1	NP_899056.2 solute carrier family 22 member 18 isoform b [Homo sapiens]	gi|17738085|ref|NP_524429.1| tetracycline resistance [Drosophila melanogaster]	XP_005109387.1 solute carrier family 22 member 18 [Aplysia californica]	XP_006825890.1 PREDICTED: major facilitator superfamily domain-containing protein 9-like [Saccoglossus kowalevskii]	0
PladumEVm050217	2.31028315509798	-0.26610048310564	18.0281301415918	2.17664741749507e-05	0.00128898108677729	sp|Q9D020|5NT3A_MOUSE Cytosolic 5-nucleotidase 3A OS=Mus musculus OX=10090 GN=Nt5c3a PE=1 SV=4	XP_006721733.1 7-methylguanosine phosphate-specific 5-nucleotidase isoform X1 [Homo sapiens]	gi|19922890|ref|NP_611895.1| cytosolic 5-nucleotidase IIIB [Drosophila melanogaster]	XP_012935099.1 7-methylguanosine phosphate-specific 5-nucleotidase A isoform X7 [Aplysia californica]	XP_006823781.1 PREDICTED: cytosolic 5-nucleotidase 3A-like [Saccoglossus kowalevskii]	0
PladumEVm069825	2.27668764810021	-0.346719492925	17.9989946988653	2.21021660315612e-05	0.00130443847800121	.	.	.	.	.	0
PladumEVm028938	3.80195196887382	2.87631951471736	17.9530986487291	2.26415524702437e-05	0.0013317730669324	sp|P23927|CRYAB_MOUSE Alpha-crystallin B chain OS=Mus musculus OX=10090 GN=Cryab PE=1 SV=2	NP_001531.1 heat shock protein beta-1 [Homo sapiens]	gi|17737499|ref|NP_523827.1| lethal (2) essential for life, isoform A [Drosophila melanogaster]	.	XP_002732724.1 PREDICTED: trichohyalin-like [Saccoglossus kowalevskii]	0
PladumEVm084404	1.08321025359773	4.71424683916467	17.9441866060134	2.27478134209871e-05	0.00133577454305188	.	.	.	.	.	9
PladumEVm070175	-3.0753428483572	6.12250578162713	17.9102089518519	2.31575564475243e-05	0.00135732042495824	.	.	.	.	.	0
PladumEVm007182	1.27615550897047	2.8271355754734	17.9073450764201	2.31924294828148e-05	0.00135732042495824	tr|E9Q265|E9Q265_MOUSE Formylglycine-generating enzyme OS=Mus musculus OX=10090 GN=Sumf1 PE=1 SV=1	NP_001139805.1 inactive C-alpha-formylglycine-generating enzyme 2 isoform g [Homo sapiens]	.	XP_005099570.1 ergothioneine biosynthesis protein 1 [Aplysia californica]	XP_002741469.1 PREDICTED: uncharacterized protein LOC100373045 [Saccoglossus kowalevskii]	3
PladumEVm055890	1.82479575686035	1.29617010383398	17.7834246913814	2.47530297499556e-05	0.00144381653828664	.	.	.	.	.	0
PladumEVm063349	-1.39233630247556	7.470562766617	17.7700126676696	2.49281410116496e-05	0.00144996695167823	.	.	.	.	.	7
PladumEVm057667	-3.184140664118	4.48052320407913	17.7689954047204	2.49414733666852e-05	0.00144996695167823	.	.	.	.	.	3
PladumEVm083918	-3.16957194336045	-0.383602932719716	17.7282816813863	2.54809950323727e-05	0.00147397431363587	.	.	.	.	.	0
PladumEVm013668	1.58746571911723	1.07732445171031	17.7188238412917	2.56079958490971e-05	0.00147887234210183	.	.	.	XP_005089508.2 protein flp [Aplysia californica]	XP_006812257.1 PREDICTED: beta-lactamase-like protein 2-like [Saccoglossus kowalevskii]	3
PladumEVm037125	-1.33046533801587	7.94955539749989	17.6492368139586	2.65621837906167e-05	0.00153144577468706	.	.	.	XP_012935010.2 G-protein coupled receptor GRL101-like, partial [Aplysia californica]	XP_006825091.1 PREDICTED: tolloid-like protein 2-like [Saccoglossus kowalevskii]	0
PladumEVm000481	-1.07551407084439	1.0401848845407	17.6253472206906	2.68979341366232e-05	0.00154824863393653	tr|H3BKS9|H3BKS9_MOUSE Atrial natriuretic peptide-converting enzyme OS=Mus musculus OX=10090 GN=Corin PE=1 SV=1	NP_006578.2 atrial natriuretic peptide-converting enzyme isoform 1 [Homo sapiens]	gi|665389349|ref|NP_001162648.3| terribly reduced optic lobes, isoform AH [Drosophila melanogaster]	XP_012944719.1 basement membrane-specific heparan sulfate proteoglycan core protein [Aplysia californica]	XP_002742221.1 PREDICTED: low-density lipoprotein receptor-related protein 2-like [Saccoglossus kowalevskii]	1
PladumEVm014361	1.05767594723198	2.35127625619041	17.6081080199732	2.71428643072179e-05	0.00155721598691279	sp|Q99J27|ACATN_MOUSE Acetyl-coenzyme A transporter 1 OS=Mus musculus OX=10090 GN=Slc33a1 PE=1 SV=1	NP_004724.1 acetyl-coenzyme A transporter 1 isoform 1 [Homo sapiens]	gi|24665524|ref|NP_648921.2| CG9706, isoform A [Drosophila melanogaster]	XP_005088826.1 acetyl-coenzyme A transporter 1 [Aplysia californica]	XP_002731163.1 PREDICTED: acetyl-coenzyme A transporter 1-like [Saccoglossus kowalevskii]	0
PladumEVm015484	1.20536208229662	1.16203841092533	17.5576499433737	2.78727167147516e-05	0.00159385409050197	sp|Q11136|PEPD_MOUSE Xaa-Pro dipeptidase OS=Mus musculus OX=10090 GN=Pepd PE=1 SV=3	NP_000276.2 xaa-Pro dipeptidase isoform 1 [Homo sapiens]	gi|21357079|ref|NP_650192.1| dipeptidase C, isoform A [Drosophila melanogaster]	XP_005091896.1 xaa-Pro dipeptidase [Aplysia californica]	XP_002735088.1 PREDICTED: xaa-Pro dipeptidase-like [Saccoglossus kowalevskii]	3
PladumEVm102947	-1.59523373517401	3.02445855548923	17.5377510447874	2.81659385201848e-05	0.00160798974829532	.	.	.	.	.	3
PladumEVm007499	1.25836599330436	1.3263623908765	17.5025292919923	2.86925719832284e-05	0.00163271949922152	.	.	.	.	XP_006824878.1 PREDICTED: uncharacterized protein LOC102810005 [Saccoglossus kowalevskii]	0
PladumEVm115519	1.04923984127877	5.02905070045712	17.4768575023157	2.90826395121646e-05	0.00165222494620409	.	.	.	.	.	2
PladumEVm026359	1.25072622008819	2.23960626132981	17.4594544083667	2.93500957125202e-05	0.00166471265275933	.	.	.	XP_005108371.1 uncharacterized protein K02A2.6-like [Aplysia californica]	XP_006823887.1 PREDICTED: uncharacterized protein LOC102805367 [Saccoglossus kowalevskii]	0
PladumEVm048105	8.00489197358092	-0.643397611582908	17.4473194984897	2.95380501957449e-05	0.00167134481739095	tr|D3Z2W7|D3Z2W7_MOUSE Unspecific monooxygenase OS=Mus musculus OX=10090 GN=Cyp3a59 PE=3 SV=1	NP_001189784.1 cytochrome P450 3A4 isoform 2 [Homo sapiens]	gi|21357069|ref|NP_650189.1| Cyp9f2 [Drosophila melanogaster]	XP_035828965.1 LOW QUALITY PROTEIN: cytochrome P450 3A1 [Aplysia californica]	XP_002731620.1 PREDICTED: cytochrome P450 3A24-like [Saccoglossus kowalevskii]	0
PladumEVm090284	-1.35705818025274	1.25920721768279	17.4457339350781	2.95626977631761e-05	0.00167134481739095	.	.	.	.	.	0
PladumEVm014654	-1.02497842094811	2.15381901257563	17.4216947170424	2.99389294886166e-05	0.00168932479163808	sp|Q64676|CGT_MOUSE 2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus OX=10090 GN=Ugt8 PE=1 SV=2	XP_024309979.1 2-hydroxyacylsphingosine 1-beta-galactosyltransferase isoform X1 [Homo sapiens]	gi|161078186|ref|NP_001097744.1| Ugt86Dd, partial [Drosophila melanogaster]	XP_012938403.2 UDP-glucuronosyltransferase 1A4 [Aplysia californica]	XP_002734512.1 PREDICTED: UDP-glucuronosyltransferase 2B15-like [Saccoglossus kowalevskii]	1
PladumEVm043520	-1.9638386274301	6.28179010930299	17.4192519838359	2.9977428398512e-05	0.00168932479163808	.	.	.	.	.	0
PladumEVm107055	1.42091842575307	0.781330944643122	17.406354759396	3.01815225747471e-05	0.00169808730634314	sp|O08914|FAAH1_MOUSE Fatty-acid amide hydrolase 1 OS=Mus musculus OX=10090 GN=Faah PE=1 SV=1	NP_001432.2 fatty-acid amide hydrolase 1 [Homo sapiens]	gi|45550774|ref|NP_650893.2| CG5191, isoform B [Drosophila melanogaster]	XP_005108184.2 vitamin D3 hydroxylase-associated protein [Aplysia californica]	XP_006815510.1 PREDICTED: fatty-acid amide hydrolase 1-like [Saccoglossus kowalevskii]	8
PladumEVm046715	-1.1100516212467	3.0254541815807	17.3951363999929	3.03601845922856e-05	0.00170265568133205	tr|A4QPF5|A4QPF5_MOUSE Layilin OS=Mus musculus OX=10090 GN=Layn PE=1 SV=1	XP_011527759.1 chondrolectin isoform X3 [Homo sapiens]	gi|161076866|ref|NP_001097145.1| lectin-33A [Drosophila melanogaster]	XP_012943835.2 perlucin-like protein [Aplysia californica]	XP_006824446.1 PREDICTED: C-type mannose receptor 2-like [Saccoglossus kowalevskii]	2
PladumEVm056701	1.28498948362553	0.861567858519094	17.376211626065	3.0663990124924e-05	0.00171693774194667	sp|Q99N05|M4A4D_MOUSE Membrane-spanning 4-domains subfamily A member 4D OS=Mus musculus OX=10090 GN=Ms4a4d PE=2 SV=1	.	.	.	XP_006825658.1 PREDICTED: uncharacterized protein LOC102806397 [Saccoglossus kowalevskii]	0
PladumEVm041090	1.03065889378232	2.11089375166516	17.3690367320795	3.07799681463192e-05	0.0017206740913028	sp|P70245|EBP_MOUSE 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase OS=Mus musculus OX=10090 GN=Ebp PE=1 SV=3	NP_006570.1 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase [Homo sapiens]	.	XP_005110221.1 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase [Aplysia californica]	XP_002738369.1 PREDICTED: 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase-like [Saccoglossus kowalevskii]	0
PladumEVm008775	1.27046061026801	2.69202397368763	17.3531586411931	3.10381980776188e-05	0.00173233802337688	.	.	.	.	XP_002738012.1 PREDICTED: uncharacterized protein LOC100377386 [Saccoglossus kowalevskii]	3
PladumEVm102047	-2.7312802957733	-0.301003747842424	17.3140265798799	3.16839481795371e-05	0.00176555895605239	.	.	.	.	.	0
PladumEVm018364	1.04978386128196	3.83201380568734	17.3010307393534	3.19013762808449e-05	0.00177212676500761	sp|P68372|TBB4B_MOUSE Tubulin beta-4B chain OS=Mus musculus OX=10090 GN=Tubb4b PE=1 SV=1	NP_006079.1 tubulin beta-4B chain [Homo sapiens]	gi|24655737|ref|NP_523795.2| beta-Tubulin at 56D, isoform B [Drosophila melanogaster]	XP_005101905.1 tubulin beta-4B chain [Aplysia californica]	XP_002741270.1 PREDICTED: tubulin beta chain-like [Saccoglossus kowalevskii]	3
PladumEVm025313	1.49485359057753	1.77854407781123	17.3009189908141	3.1903252388156e-05	0.00177212676500761	sp|P70259|GP143_MOUSE G-protein coupled receptor 143 OS=Mus musculus OX=10090 GN=Gpr143 PE=2 SV=1	XP_005274598.1 G-protein coupled receptor 143 isoform X1 [Homo sapiens]	.	XP_005093723.3 transmembrane protein 116 [Aplysia californica]	XP_002738886.2 PREDICTED: G-protein coupled receptor 143-like [Saccoglossus kowalevskii]	6
PladumEVm111473	-2.17782097768125	0.10484537530311	17.2781766102736	3.22873832515705e-05	0.00179061727528035	.	.	.	.	.	1
PladumEVm069172	1.68687627561346	3.09250327277776	17.2646451440532	3.2518139106351e-05	0.00180055667549413	sp|Q91VS7|MGST1_MOUSE Microsomal glutathione S-transferase 1 OS=Mus musculus OX=10090 GN=Mgst1 PE=1 SV=3	NP_665735.1 microsomal glutathione S-transferase 1 isoform a [Homo sapiens]	gi|24643618|ref|NP_524696.2| microsomal glutathione S-transferase-like, isoform A [Drosophila melanogaster]	XP_005110983.1 microsomal glutathione S-transferase 1 [Aplysia californica]	XP_006825299.1 PREDICTED: microsomal glutathione S-transferase 1-like [Saccoglossus kowalevskii]	3
PladumEVm034653	-1.28976948709161	1.21197250049081	17.2275557335971	3.3159169203485e-05	0.00183314590633	sp|P97798|NEO1_MOUSE Neogenin OS=Mus musculus OX=10090 GN=Neo1 PE=1 SV=1	XP_016881058.1 netrin receptor DCC isoform X3 [Homo sapiens]	gi|24580839|ref|NP_608592.2| roundabout 3, isoform A [Drosophila melanogaster]	NP_001297427.1 neogenin-like [Aplysia californica]	NP_001164709.1 neogenin [Saccoglossus kowalevskii]	1
PladumEVm057626	-1.05587540499585	4.77666507961327	17.2238554810519	3.32238147401495e-05	0.0018338181093303	.	.	.	.	.	3
