X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm109851	-1.34042822125941	1.57607877885066	16.2783650442184	5.46847744890274e-05	0.00247491105682918	.	.	.	.	.	7
PladumEVm075177	-1.59465669252484	2.64284418576847	16.2713831971735	5.48866472928345e-05	0.0024808338548051	sp|P11404|FABPH_MOUSE Fatty acid-binding protein, heart OS=Mus musculus OX=10090 GN=Fabp3 PE=1 SV=5	NP_004093.1 fatty acid-binding protein, heart isoform 2 [Homo sapiens]	.	.	XP_006822144.1 PREDICTED: fatty acid-binding protein, epidermal-like [Saccoglossus kowalevskii]	3
PladumEVm097257	-1.64781926149834	2.78635293189178	16.2246632818269	5.6256928280506e-05	0.00253620750605497	.	.	.	.	.	3
PladumEVm017842	1.58538985200971	-0.00268420329818299	16.2194654391389	5.64114906466293e-05	0.00253989828827652	sp|Q91W10|S39A8_MOUSE Metal cation symporter ZIP8 OS=Mus musculus OX=10090 GN=Slc39a8 PE=1 SV=1	XP_016864030.1 metal cation symporter ZIP8 isoform X2 [Homo sapiens]	gi|45549201|ref|NP_523974.3| fear-of-intimacy, isoform A [Drosophila melanogaster]	XP_035825025.1 metal cation symporter ZIP14 [Aplysia californica]	XP_006822019.1 PREDICTED: zinc transporter ZIP14-like [Saccoglossus kowalevskii]	0
PladumEVm096227	-1.99917869951601	4.03474699882515	16.1405849702571	5.88101803476904e-05	0.00263431909124097	.	.	.	.	.	6
PladumEVm047517	-1.78415880441955	1.2040677881462	16.1218981629206	5.9393301064223e-05	0.00265703270919704	sp|Q9QZC7|PKHB2_MOUSE Pleckstrin homology domain-containing family B member 2 OS=Mus musculus OX=10090 GN=Plekhb2 PE=1 SV=1	XP_016859901.1 pleckstrin homology domain-containing family B member 2 isoform X7 [Homo sapiens]	.	XP_005096410.1 pleckstrin homology domain-containing family B member 2 [Aplysia californica]	XP_002738943.1 PREDICTED: pleckstrin homology domain-containing family B member 2-like isoform X1 [Saccoglossus kowalevskii]	1
PladumEVm003247	1.48517761936788	1.27150235879832	16.1094422204501	5.97852143199795e-05	0.00266773384818105	sp|Q0GNC1|INF2_MOUSE Inverted formin-2 OS=Mus musculus OX=10090 GN=Inf2 PE=1 SV=1	NP_001026884.3 inverted formin-2 isoform 2 [Homo sapiens]	gi|161082007|ref|NP_001097527.1| formin 3, isoform B [Drosophila melanogaster]	XP_035824092.1 inverted formin-2 [Aplysia californica]	XP_006816539.1 PREDICTED: microtubule-associated protein futsch-like [Saccoglossus kowalevskii]	1
PladumEVm013042	1.10438879403773	1.2053090445711	16.0161706763816	6.28037695736393e-05	0.00278349117224167	.	NP_003741.1 eukaryotic translation initiation factor 3 subunit A [Homo sapiens]	gi|24654728|ref|NP_611280.2| uncharacterized protein Dmel_CG10910 [Drosophila melanogaster]	.	XP_006824959.1 PREDICTED: probable GPI-anchored adhesin-like protein PGA55-like [Saccoglossus kowalevskii]	10
PladumEVm013424	-1.15617294823403	2.39367443919426	16.01455474304	6.28573953146534e-05	0.00278349117224167	.	.	gi|442622917|ref|NP_001260808.1| Calcium-independent receptor for alpha-latrotoxin, isoform J [Drosophila melanogaster]	XP_005109201.2 uncharacterized protein LOC101863218 [Aplysia californica]	.	0
PladumEVm065803	-1.26928406863567	1.144970664446	15.9778816390387	6.40868749699271e-05	0.00282855919568721	.	.	.	.	.	8
PladumEVm099265	1.4036641481783	0.373770339901471	15.9769623787273	6.41180023178759e-05	0.00282855919568721	.	.	.	.	.	2
PladumEVm061493	-1.7219177321486	0.83314428554782	15.9675460156882	6.44377295871685e-05	0.00283907923587147	.	.	.	.	.	0
PladumEVm021563	-1.68143659321079	3.73498254274725	15.9563043615406	6.48215342842286e-05	0.00285239242614189	.	.	.	XP_035827847.1 uncharacterized protein K02A2.6-like [Aplysia californica]	XP_006819860.1 PREDICTED: uncharacterized protein LOC102805774 [Saccoglossus kowalevskii]	6
PladumEVm113410	-1.05952181043931	2.84099986275953	15.9488819475162	6.5076204578889e-05	0.00285319436869652	.	.	.	.	.	0
PladumEVm020922	-1.0658672996849	1.19141317067645	15.946622044744	6.51539437248145e-05	0.00285319436869652	sp|Q91XP5|GLRA3_MOUSE Glycine receptor subunit alpha-3 OS=Mus musculus OX=10090 GN=Glra3 PE=1 SV=2	NP_006520.2 glycine receptor subunit alpha-3 isoform a precursor [Homo sapiens]	gi|442619966|ref|NP_001163656.2| GluClalpha, isoform K [Drosophila melanogaster]	XP_012939426.1 glycine receptor subunit alpha-3 [Aplysia californica]	XP_006811837.1 PREDICTED: glycine receptor subunit alpha-3-like [Saccoglossus kowalevskii]	0
PladumEVm021862	-1.04163504741374	4.01582796905065	15.9419746342062	6.53141052205551e-05	0.00285608200538295	sp|Q922Y2|TRI59_MOUSE Tripartite motif-containing protein 59 OS=Mus musculus OX=10090 GN=Trim59 PE=1 SV=2	NP_775107.1 tripartite motif-containing protein 59 [Homo sapiens]	gi|22024206|ref|NP_611390.2| thin, isoform A [Drosophila melanogaster]	XP_005109179.3 RING finger domain and kelch repeat-containing protein DDB_G0271372 [Aplysia californica]	XP_006813168.1 PREDICTED: tripartite motif-containing protein 55-like [Saccoglossus kowalevskii]	2
PladumEVm027215	-2.33337463109509	1.08394640624749	15.9178832230488	6.61507252489933e-05	0.00288905023684322	sp|Q504N0|CBPA2_MOUSE Carboxypeptidase A2 OS=Mus musculus OX=10090 GN=Cpa2 PE=1 SV=1	NP_001860.2 carboxypeptidase A2 precursor [Homo sapiens]	gi|28574958|ref|NP_648120.3| CG8560, isoform A [Drosophila melanogaster]	XP_005090425.1 zinc carboxypeptidase isoform X2 [Aplysia californica]	XP_006812374.1 PREDICTED: carboxypeptidase A4-like [Saccoglossus kowalevskii]	0
PladumEVm095708	1.27474174267131	1.04927440859134	15.8731020443445	6.7734584343194e-05	0.00294350577408813	tr|D3YXM1|D3YXM1_MOUSE Serine/threonine-protein kinase 16 (Fragment) OS=Mus musculus OX=10090 GN=Stk16 PE=1 SV=1	XP_024308963.1 serine/threonine-protein kinase 16 isoform X1 [Homo sapiens]	gi|21358347|ref|NP_649712.1| CG1227, isoform A [Drosophila melanogaster]	XP_005096441.1 serine/threonine-protein kinase 16 [Aplysia californica]	.	0
PladumEVm083988	-1.02256983002832	6.05022873207149	15.7812375162121	7.11041466575075e-05	0.00305197515978705	.	.	.	.	.	8
PladumEVm068630	-1.13505620068859	6.14396754841101	15.7559437962906	7.20611725173803e-05	0.0030854721894421	.	.	.	.	.	6
PladumEVm093280	1.26283761600926	2.27730913304008	15.7530442040583	7.21717075395019e-05	0.00308642263123948	sp|Q9CQB5|CISD2_MOUSE CDGSH iron-sulfur domain-containing protein 2 OS=Mus musculus OX=10090 GN=Cisd2 PE=1 SV=1	NP_001008389.1 CDGSH iron-sulfur domain-containing protein 2 [Homo sapiens]	gi|21358227|ref|NP_651684.1| CDGSH iron sulfur domain 2 [Drosophila melanogaster]	XP_012937587.1 CDGSH iron-sulfur domain-containing protein 2 [Aplysia californica]	.	3
PladumEVm017133	1.08681806969628	1.9599293691175	15.7071921191429	7.39424778768682e-05	0.00315058077382914	sp|Q710D3|UN93A_MOUSE Protein unc-93 homolog A OS=Mus musculus OX=10090 GN=Unc93a PE=2 SV=1	XP_016866447.1 protein unc-93 homolog A isoform X1 [Homo sapiens]	gi|665391972|ref|NP_001285354.1| CG4928, isoform C [Drosophila melanogaster]	XP_035826327.1 protein unc-93 homolog A [Aplysia californica]	XP_002737723.1 PREDICTED: protein unc-93 homolog A-like [Saccoglossus kowalevskii]	1
PladumEVm096856	3.88356833705459	-0.46396993821641	15.6986398360659	7.42775647982321e-05	0.00315666485453289	.	.	.	.	.	0
PladumEVm029224	-1.22602928879364	2.62957835581571	15.6982242243416	7.42938877431831e-05	0.00315666485453289	sp|P45376|ALDR_MOUSE Aldo-keto reductase family 1 member B1 OS=Mus musculus OX=10090 GN=Akr1b1 PE=1 SV=3	NP_064695.3 aldo-keto reductase family 1 member B10 [Homo sapiens]	gi|442631724|ref|NP_001261717.1| CG6084, isoform D [Drosophila melanogaster]	XP_005097997.1 prostaglandin-E(2) 9-reductase [Aplysia californica]	XP_006823060.1 PREDICTED: aldose reductase-like [Saccoglossus kowalevskii]	1
PladumEVm017741	1.72291344525702	-0.0455957682503104	15.6895667383727	7.46347279083324e-05	0.00316463926988984	sp|Q91VF6|COQA1_MOUSE Collagen alpha-1(XXVI) chain OS=Mus musculus OX=10090 GN=Col26a1 PE=1 SV=1	NP_001265492.1 collagen alpha-1(XXVI) chain isoform 1 precursor [Homo sapiens]	.	XP_005112219.2 uncharacterized protein LOC101849175 [Aplysia californica]	XP_002739911.1 PREDICTED: collagen alpha-1(XXVI) chain-like [Saccoglossus kowalevskii]	0
PladumEVm023478	-2.92804516023524	-0.633249890448619	15.6700196337941	7.54100827056095e-05	0.00318591642037641	tr|A0A1W2P6H1|A0A1W2P6H1_MOUSE Non-specific serine/threonine protein kinase OS=Mus musculus OX=10090 GN=Obscn PE=1 SV=2	NP_001258152.2 obscurin isoform IC [Homo sapiens]	.	.	.	0
PladumEVm041812	-1.85694288558911	1.50024781954452	15.6587903414971	7.58591628225292e-05	0.0031950793255904	tr|Q9ER05|Q9ER05_MOUSE Chymopasin OS=Mus musculus OX=10090 GN=Ctrl PE=1 SV=1	NP_001898.1 chymotrypsin-like protease CTRL-1 precursor [Homo sapiens]	gi|24639096|ref|NP_726740.1| uncharacterized protein Dmel_CG32808 [Drosophila melanogaster]	XP_012936004.2 trypsin alpha-3 [Aplysia californica]	XP_002737675.2 PREDICTED: uncharacterized protein LOC100372484 [Saccoglossus kowalevskii]	1
PladumEVm002494	1.50942075820995	0.108335337255785	15.657535763003	7.5909502520068e-05	0.0031950793255904	sp|A2AVA0|SVEP1_MOUSE Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Svep1 PE=1 SV=1	NP_699197.3 sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor [Homo sapiens]	gi|161077775|ref|NP_001096961.1| furrowed, isoform B [Drosophila melanogaster]	XP_012938062.1 sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 [Aplysia californica]	XP_006814579.1 PREDICTED: sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like [Saccoglossus kowalevskii]	1
PladumEVm118253	-1.11083317347183	2.85712040665063	15.6471069540427	7.63292591488712e-05	0.00320537017476251	.	.	.	.	.	8
PladumEVm121886	-1.01530128200175	3.52141138927247	15.6112508754974	7.77903537202855e-05	0.00326280572464952	.	.	.	.	.	6
PladumEVm070754	-2.60135443273176	1.11303919160418	15.5698632187557	7.95118753320148e-05	0.00332304475146563	sp|Q61847|MEP1B_MOUSE Meprin A subunit beta OS=Mus musculus OX=10090 GN=Mep1b PE=1 SV=2	NP_005916.2 meprin A subunit beta isoform 1 precursor [Homo sapiens]	gi|19921388|ref|NP_609759.1| uncharacterized protein Dmel_CG11865 [Drosophila melanogaster]	XP_012940944.1 low choriolytic enzyme [Aplysia californica]	XP_006815158.1 PREDICTED: uncharacterized protein LOC102810010 [Saccoglossus kowalevskii]	0
PladumEVm011599	-1.01661689514466	1.87120653491442	15.5469797680649	8.04801157673213e-05	0.00335548301288119	sp|Q68FE7|T151B_MOUSE Transmembrane protein 151B OS=Mus musculus OX=10090 GN=Tmem151b PE=2 SV=1	NP_001131032.1 transmembrane protein 151B [Homo sapiens]	.	XP_035828004.1 uncharacterized protein LOC101854822 [Aplysia californica]	XP_002740847.1 PREDICTED: transmembrane protein 151B-like [Saccoglossus kowalevskii]	0
PladumEVm073250	-1.02799097288773	1.60439406900704	15.5406334487501	8.07507350774083e-05	0.00336275319769913	.	.	.	.	.	8
PladumEVm082027	-1.827943706541	0.503630247109735	15.5025198287103	8.23953427310424e-05	0.00342308071305575	.	.	.	.	.	10
PladumEVm034968	2.99665840965879	0.881726449029796	15.4991046561078	8.25443429631649e-05	0.00342519809832544	.	.	.	.	.	4
PladumEVm044444	-1.73037779431993	0.176334293956469	15.4403177704992	8.51520701722854e-05	0.00351772551385869	.	.	.	.	.	0
PladumEVm000768	1.32754818651313	3.44518885782032	15.4198439057939	8.6079601268444e-05	0.00354927160028222	sp|E9PVX6|KI67_MOUSE Proliferation marker protein Ki-67 OS=Mus musculus OX=10090 GN=Mki67 PE=1 SV=1	NP_001139438.1 proliferation marker protein Ki-67 isoform 2 [Homo sapiens]	.	XP_012937421.2 serine/arginine repetitive matrix protein 2 isoform X3 [Aplysia californica]	XP_006819562.1 PREDICTED: mucin-2-like [Saccoglossus kowalevskii]	1
PladumEVm014183	1.23312248051356	0.743653901600049	15.4184324714125	8.61439170279437e-05	0.00354927160028222	sp|Q91W96|APC4_MOUSE Anaphase-promoting complex subunit 4 OS=Mus musculus OX=10090 GN=Anapc4 PE=1 SV=1	NP_037499.2 anaphase-promoting complex subunit 4 isoform 2 [Homo sapiens]	gi|24640715|ref|NP_572522.2| anaphase promoting complex subunit 4, isoform A [Drosophila melanogaster]	XP_012940593.1 anaphase-promoting complex subunit 4 [Aplysia californica]	XP_006811614.1 PREDICTED: anaphase-promoting complex subunit 4-like [Saccoglossus kowalevskii]	1
PladumEVm003266	-1.29940933391482	0.358459905039419	15.4151851092267	8.62920753713496e-05	0.00355118824664262	sp|G5E869|ZN142_MOUSE Zinc finger protein 142 OS=Mus musculus OX=10090 GN=Znf142 PE=2 SV=1	XP_011510090.1 zinc finger protein 142 isoform X1 [Homo sapiens]	gi|24645127|ref|NP_731267.1| hunchback, isoform A [Drosophila melanogaster]	XP_012946400.1 uncharacterized protein LOC106013979, partial [Aplysia californica]	XP_006819149.1 PREDICTED: zinc finger protein 425-like [Saccoglossus kowalevskii]	6
PladumEVm042505	1.11726739850857	4.66206991238539	15.3951052474155	8.721391463028e-05	0.00358068973356916	sp|P09671|SODM_MOUSE Superoxide dismutase [Mn], mitochondrial OS=Mus musculus OX=10090 GN=Sod2 PE=1 SV=3	NP_001019636.1 superoxide dismutase [Mn], mitochondrial isoform A precursor [Homo sapiens]	gi|17136812|ref|NP_476925.1| superoxide dismutase 2 (Mn), isoform A [Drosophila melanogaster]	XP_005104703.1 superoxide dismutase [Mn], mitochondrial [Aplysia californica]	XP_002741802.1 PREDICTED: superoxide dismutase [Mn], mitochondrial-like [Saccoglossus kowalevskii]	3
PladumEVm084595	-1.48892289786872	0.895929507642881	15.3888007694269	8.75053836571645e-05	0.00358843967088928	.	.	.	.	.	0
PladumEVm010130	1.35770935203853	0.602907670968973	15.3685278934857	8.84493004559608e-05	0.003610198725036	tr|A0A0R4J0G5|A0A0R4J0G5_MOUSE PARP-1 binding protein OS=Mus musculus OX=10090 GN=Parpbp PE=1 SV=1	NP_001369654.1 PCNA-interacting partner isoform 10 [Homo sapiens]	.	XP_005105693.1 PCNA-interacting partner [Aplysia californica]	XP_002730359.2 PREDICTED: PCNA-interacting partner-like [Saccoglossus kowalevskii]	0
PladumEVm008109	1.90141838626802	2.18659484585779	15.3560049351331	8.90374887811884e-05	0.00362726593153278	.	.	.	.	.	4
PladumEVm014009	-1.25719832343929	1.43515787819184	15.3552074538122	8.90750785441806e-05	0.00362726593153278	.	XP_016879460.1 cadmium/zinc-transporting ATPase HMA2-like [Homo sapiens]	.	XP_035824555.1 uncharacterized protein LOC118477363 isoform X1 [Aplysia californica]	XP_006813862.1 PREDICTED: uncharacterized protein LOC100375512 [Saccoglossus kowalevskii]	8
PladumEVm034394	1.25890848579849	0.565552864195418	15.3381663785559	8.98821472793842e-05	0.00364314657052715	sp|Q8K0E1|KCD15_MOUSE BTB/POZ domain-containing protein KCTD15 OS=Mus musculus OX=10090 GN=Kctd15 PE=1 SV=1	XP_016882772.1 BTB/POZ domain-containing protein KCTD15 isoform X1 [Homo sapiens]	gi|24657109|ref|NP_611588.1| tiwaz, isoform A [Drosophila melanogaster]	XP_012939304.1 BTB/POZ domain-containing protein kctd15-like [Aplysia californica]	XP_002742471.1 PREDICTED: BTB/POZ domain-containing protein kctd15-like [Saccoglossus kowalevskii]	0
PladumEVm091150	1.22428764499527	3.31420049722842	15.3168341610678	9.09028243574686e-05	0.00368024771752676	.	.	.	.	.	1
PladumEVm036960	3.31343680969625	1.99850953664922	15.3114635061067	9.11616253088e-05	0.003686453734565	.	.	.	.	.	4
PladumEVm069512	-1.82442931720142	1.14671748237828	15.2856163839442	9.24175540102129e-05	0.00372431017250615	.	XP_024303002.1 UPF0488 protein C8orf33 isoform X1 [Homo sapiens]	.	XP_005088965.1 uncharacterized protein LOC101855985 [Aplysia californica]	XP_006822441.1 PREDICTED: uncharacterized protein LOC100368444 [Saccoglossus kowalevskii]	0
PladumEVm090257	-1.24379629100176	2.22691049558526	15.2646488341968	9.34491618333839e-05	0.00376154408444309	.	.	.	.	.	6
PladumEVm100328	8.91128988355421	1.51391519579495	15.2474009755641	9.4306441215406e-05	0.00378732499956904	.	.	.	.	.	9
PladumEVm042566	-1.50674153613456	1.24595218673532	15.2385476596541	9.474955142527e-05	0.00380075152382033	sp|O35284|BATF_MOUSE Basic leucine zipper transcriptional factor ATF-like OS=Mus musculus OX=10090 GN=Batf PE=1 SV=1	NP_006390.1 basic leucine zipper transcriptional factor ATF-like [Homo sapiens]	gi|20428645|ref|NP_620473.1| activating transcription factor 3, isoform A [Drosophila melanogaster]	XP_012935234.1 uncharacterized protein LOC106011146 [Aplysia californica]	XP_006813666.1 PREDICTED: cyclic AMP-dependent transcription factor ATF-5-like [Saccoglossus kowalevskii]	8
PladumEVm096638	2.04331572998546	-0.437960452421734	15.1980078146264	9.68054935393677e-05	0.00387432661944097	.	.	.	.	.	0
PladumEVm068160	-1.22328577019623	2.80102716754765	15.1948968122473	9.69651077892526e-05	0.00387627448632574	.	.	.	.	.	0
PladumEVm079953	-1.03285603015802	2.49982712965881	15.1766853152496	9.79048009989259e-05	0.0039093666766874	tr|E9Q6Z0|E9Q6Z0_MOUSE Cullin-5 OS=Mus musculus OX=10090 GN=Cul5 PE=1 SV=1	XP_016873854.1 cullin-5 isoform X3 [Homo sapiens]	gi|24650935|ref|NP_651665.2| cullin 5 [Drosophila melanogaster]	XP_005103119.1 cullin-5 [Aplysia californica]	XP_002737439.1 PREDICTED: cullin-5-like [Saccoglossus kowalevskii]	6
PladumEVm116116	-1.62762571666976	1.02820916756936	15.1741701013062	9.80353015372916e-05	0.00391010890457926	.	.	.	.	.	0
PladumEVm015683	-1.1229226305756	3.20166376688787	15.1546957005074	9.90516632166312e-05	0.00394091008522176	sp|Q8C261|NCKX5_MOUSE Sodium/potassium/calcium exchanger 5 OS=Mus musculus OX=10090 GN=Slc24a5 PE=2 SV=1	NP_995322.1 sodium/potassium/calcium exchanger 5 precursor [Homo sapiens]	gi|665411122|ref|NP_001287643.1| zydeco, isoform G [Drosophila melanogaster]	XP_012940139.1 probable sodium/potassium/calcium exchanger CG1090 [Aplysia californica]	XP_006821873.1 PREDICTED: sodium/potassium/calcium exchanger 3-like [Saccoglossus kowalevskii]	8
PladumEVm060959	1.35013706755108	0.623798233873915	15.1528994932983	9.91459390626501e-05	0.00394091008522176	.	.	.	.	.	0
PladumEVm018195	-1.72237850149275	0.230161366816056	15.1325995594049	0.00010021770061854	0.00397898436580813	sp|Q9R0S2|MMP24_MOUSE Matrix metalloproteinase-24 OS=Mus musculus OX=10090 GN=Mmp24 PE=1 SV=2	NP_004762.2 matrix metalloproteinase-20 preproprotein [Homo sapiens]	gi|320544348|ref|NP_001189002.1| matrix metalloproteinase 1, isoform H [Drosophila melanogaster]	XP_005107864.2 uncharacterized protein LOC101848145 [Aplysia californica]	XP_006814952.1 PREDICTED: uncharacterized protein LOC102801595 [Saccoglossus kowalevskii]	0
PladumEVm079466	1.34405567554952	0.637641364388578	15.1216842311551	0.000100798802012546	0.00399751344326485	.	.	.	.	.	0
PladumEVm064876	-1.25307609972395	0.586319757392682	15.1033984521934	0.00010177989428987	0.00403184549500426	.	.	.	.	.	0
PladumEVm076417	-1.54849171152376	2.84984581515089	15.09999514686	0.000101963550819306	0.00403349560707599	.	XP_024302798.1 uncharacterized protein LOC112267992 [Homo sapiens]	.	XP_005108893.1 uncharacterized protein K02A2.6-like [Aplysia californica]	XP_006822441.1 PREDICTED: uncharacterized protein LOC100368444 [Saccoglossus kowalevskii]	6
PladumEVm046624	2.46878936595641	-0.5212917439892	15.0919808817564	0.000102397352454897	0.00403799220927953	.	.	.	.	.	4
PladumEVm082702	-1.99438679853239	1.35106256920655	15.072524444829	0.000103458248131109	0.0040752285585714	.	.	.	.	.	6
PladumEVm034229	1.36730103607734	0.561517119987773	15.0157269985936	0.000106618936892695	0.00419028013058929	sp|Q8BHX1|HAUS1_MOUSE HAUS augmin-like complex subunit 1 OS=Mus musculus OX=10090 GN=Haus1 PE=1 SV=2	NP_612452.1 HAUS augmin-like complex subunit 1 [Homo sapiens]	.	XP_005111125.1 HAUS augmin-like complex subunit 1 [Aplysia californica]	XP_002732759.1 PREDICTED: HAUS augmin-like complex subunit 1-like [Saccoglossus kowalevskii]	1
PladumEVm145488	1.28518785751039	1.67969211639889	14.9986206788838	0.000107589787301938	0.00421894453259528	.	.	.	.	.	5
PladumEVm086684	-1.4133586400444	1.27191247420818	14.9859881986403	0.000108312436925388	0.00424252044140821	tr|A0A286YE09|A0A286YE09_MOUSE Ubiquilin-1 (Fragment) OS=Mus musculus OX=10090 GN=Ubqln1 PE=1 SV=1	.	gi|20129061|ref|NP_608344.1| ubiquilin, isoform A [Drosophila melanogaster]	XP_005098562.1 ubiquilin-1 [Aplysia californica]	XP_006812581.1 PREDICTED: tyrosine-protein phosphatase non-receptor type 13-like [Saccoglossus kowalevskii]	0
PladumEVm076192	5.84970141159935	-0.391776495561395	14.9232940486221	0.000111971841488556	0.0043579265342191	.	.	.	.	.	0
PladumEVm043550	-1.09555682768297	4.02953047222148	14.9226991264096	0.00011200715612149	0.0043579265342191	sp|O88593|PGRP1_MOUSE Peptidoglycan recognition protein 1 OS=Mus musculus OX=10090 GN=Pglyrp1 PE=1 SV=1	NP_005082.1 peptidoglycan recognition protein 1 precursor [Homo sapiens]	gi|24651867|ref|NP_610410.1| PGRP-SC2 [Drosophila melanogaster]	XP_005093494.1 peptidoglycan-recognition protein SC2-like [Aplysia californica]	XP_006816284.1 PREDICTED: peptidoglycan recognition protein 3-like [Saccoglossus kowalevskii]	6
PladumEVm002194	-1.53781512291615	4.02758369381937	14.9174503553563	0.000112319209776951	0.00436266671815245	sp|Q7M732|RTL1_MOUSE Retrotransposon-like protein 1 OS=Mus musculus OX=10090 GN=Rtl1 PE=2 SV=1	NP_001128360.1 retrotransposon-like protein 1 [Homo sapiens]	.	XP_005103686.2 uncharacterized protein K02A2.6 [Aplysia californica]	XP_006813698.1 PREDICTED: uncharacterized protein K02A2.6-like [Saccoglossus kowalevskii]	6
PladumEVm043323	2.74778521939914	0.0885040884499176	14.8927102653355	0.000113801899555122	0.00440854390809252	sp|Q7TQC5|APTX_MOUSE Aprataxin OS=Mus musculus OX=10090 GN=Aptx PE=1 SV=2	NP_001182181.2 aprataxin isoform i [Homo sapiens]	gi|24648183|ref|NP_650805.1| CG5316, isoform B [Drosophila melanogaster]	XP_012943520.1 aprataxin [Aplysia californica]	XP_006821289.1 PREDICTED: uncharacterized protein LOC102800978 [Saccoglossus kowalevskii]	0
PladumEVm097632	-1.62940586358247	1.23221744303363	14.8917480308421	0.000113859963249581	0.00440854390809252	.	.	.	.	.	0
PladumEVm097642	1.53333383306026	0.701370655611885	14.8904388204168	0.000113939012250137	0.00440854390809252	.	.	.	.	.	1
PladumEVm034511	1.30058355452576	1.4013947160163	14.8593802546489	0.000115830588011851	0.0044704740871598	sp|Q8VCC1|PGDH_MOUSE 15-hydroxyprostaglandin dehydrogenase [NAD(+)] OS=Mus musculus OX=10090 GN=Hpgd PE=1 SV=1	NP_000851.2 15-hydroxyprostaglandin dehydrogenase [NAD(+)] isoform 1 [Homo sapiens]	gi|221331218|ref|NP_001137960.1| photoreceptor dehydrogenase, isoform D [Drosophila melanogaster]	XP_005103971.2 15-hydroxyprostaglandin dehydrogenase [NAD(+)] [Aplysia californica]	XP_006816917.1 PREDICTED: 15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like [Saccoglossus kowalevskii]	1
PladumEVm116847	-1.14761468836548	1.87504221535833	14.8578686425863	0.000115923452959924	0.0044704740871598	.	.	.	.	.	1
PladumEVm023714	1.02952092662444	1.46165457017795	14.8511071435704	0.000116339759648635	0.00447620728098433	.	.	.	.	.	5
PladumEVm083478	-1.19481556374096	5.85923733302222	14.8276974935413	0.000117792755447002	0.00451176485199937	.	.	.	.	.	1
PladumEVm014636	-1.61923474895543	1.36219454235531	14.8260117590163	0.000117898088379044	0.00451176485199937	sp|Q64481|CP3AG_MOUSE Cytochrome P450 3A16 OS=Mus musculus OX=10090 GN=Cyp3a16 PE=2 SV=2	NP_059488.2 cytochrome P450 3A4 isoform 1 [Homo sapiens]	gi|24642101|ref|NP_573003.2| Cyp4s3 [Drosophila melanogaster]	XP_005093691.1 cytochrome P450 3A29 [Aplysia californica]	XP_002731619.1 PREDICTED: cytochrome P450 3A24-like [Saccoglossus kowalevskii]	2
PladumEVm101683	-1.21872650720918	3.56417207515848	14.8123190119101	0.000118757198584578	0.00453412585689424	.	.	.	.	.	0
PladumEVm062170	-1.17403176904312	2.83165961726712	14.8071885409727	0.000119080715016167	0.00453412585689424	.	.	.	.	.	1
PladumEVm012845	1.10854638921087	2.05537497812878	14.8063880421442	0.000119131272693234	0.00453412585689424	tr|Q8CFZ6|Q8CFZ6_MOUSE C-type lectin domain family 3, member b OS=Mus musculus OX=10090 GN=Clec3b PE=1 SV=1	XP_016862605.1 tetranectin isoform X1 [Homo sapiens]	gi|20129719|ref|NP_610208.1| uncharacterized protein Dmel_CG11211 [Drosophila melanogaster]	XP_005097625.3 macrophage mannose receptor 1 [Aplysia californica]	XP_006815783.1 PREDICTED: uncharacterized protein LOC100372420 [Saccoglossus kowalevskii]	1
PladumEVm012225	2.34941906704838	0.0608107822879963	14.7958245263015	0.000119800467639421	0.00455463388340994	sp|Q8BGY4|KLH26_MOUSE Kelch-like protein 26 OS=Mus musculus OX=10090 GN=Klhl26 PE=1 SV=1	NP_001332911.1 kelch-like protein 26 isoform 3 [Homo sapiens]	gi|21356823|ref|NP_650143.1| KLHL18, isoform A [Drosophila melanogaster]	XP_005092148.1 kelch-like protein 26 [Aplysia californica]	XP_002734385.1 PREDICTED: kelch-like protein 9-like [Saccoglossus kowalevskii]	0
PladumEVm006120	-1.06511635215243	1.50887421932419	14.767997877942	0.000121581445261932	0.00461731969131158	sp|Q8R4K8|PAPP1_MOUSE Pappalysin-1 OS=Mus musculus OX=10090 GN=Pappa PE=2 SV=2	XP_006717192.1 pappalysin-1 isoform X2 [Homo sapiens]	gi|161077775|ref|NP_001096961.1| furrowed, isoform B [Drosophila melanogaster]	XP_012934986.1 pappalysin-1-like [Aplysia californica]	XP_006817135.1 PREDICTED: pappalysin-1-like [Saccoglossus kowalevskii]	0
PladumEVm049986	-3.01927887150768	3.49618957844224	14.7564356606976	0.000122329272802557	0.00464067585499298	sp|P05208|CEL2A_MOUSE Chymotrypsin-like elastase family member 2A OS=Mus musculus OX=10090 GN=Cela2a PE=1 SV=1	NP_001020371.3 chymotrypsinogen B2 precursor [Homo sapiens]	gi|221330078|ref|NP_610435.4| CG8213, isoform B [Drosophila melanogaster]	XP_035824760.1 acetylcholine receptor subunit alpha-like [Aplysia californica]	XP_002737675.2 PREDICTED: uncharacterized protein LOC100372484 [Saccoglossus kowalevskii]	11
